Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334008;      Baesweiler, Stadt (ab 21.10.2009);26996
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334012;      Eschweiler, Stadt (ab 21.10.2009);56207
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334016;      Herzogenrath, Stadt (ab 21.10.2009);46462
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334020;      Monschau, Stadt (ab 21.10.2009);11649
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334024;      Roetgen (ab 21.10.2009);8625
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334028;      Simmerath (ab 21.10.2009);15281
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334032;      Stolberg (Rhld.), Stadt (ab 21.10.2009);56751
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05334036;      Würselen, Stadt (ab 21.10.2009);38934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358;    Düren, Kreis;262889
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358004;      Aldenhoven;13877
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358008;      Düren, Stadt;90502
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358012;      Heimbach, Stadt;4319
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358016;      Hürtgenwald;8644
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358020;      Inden;7426
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358024;      Jülich, Stadt;32505
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358028;      Kreuzau;17582
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358032;      Langerwehe;13986
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358036;      Linnich, Stadt;12484
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358040;      Merzenich;9733
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358044;      Nideggen, Stadt;9855
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358048;      Niederzier;13920
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358052;      Nörvenich;10447
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358056;      Titz;8329
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05358060;      Vettweiß;9280
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362;    Rhein-Erft-Kreis;467209
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362004;      Bedburg, Stadt;23531
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362008;      Bergheim, Stadt;61099
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362012;      Brühl, Stadt;44144
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362016;      Elsdorf, Stadt;21539
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362020;      Erftstadt, Stadt;49647
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362024;      Frechen, Stadt;52212
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362028;      Hürth, Stadt;59762
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362032;      Kerpen, Stadt;65420
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362036;      Pulheim, Stadt;53900
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05362040;      Wesseling, Stadt;35955
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366;    Euskirchen, Kreis;192127
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366004;      Bad Münstereifel, Stadt;17262
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366008;      Blankenheim;8397
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366012;      Dahlem;4202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366016;      Euskirchen, Stadt;57715
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366020;      Hellenthal;7929
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366024;      Kall;11183
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366028;      Mechernich, Stadt;27350
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366032;      Nettersheim;7395
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366036;      Schleiden, Stadt;13193
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366040;      Weilerswist;17500
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05366044;      Zülpich, Stadt;20001
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370;    Heinsberg, Kreis;253106
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370004;      Erkelenz, Stadt;43392
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370008;      Gangelt;12383
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370012;      Geilenkirchen, Stadt;27106
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370016;      Heinsberg, Stadt;41673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370020;      Hückelhoven, Stadt;39585
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370024;      Selfkant;10075
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370028;      Übach-Palenberg, Stadt;24083
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370032;      Waldfeucht;8745
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370036;      Wassenberg, Stadt;18143
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05370040;      Wegberg, Stadt;27921
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374;    Oberbergischer Kreis;272968
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374004;      Bergneustadt, Stadt;18876
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374008;      Engelskirchen;19349
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374012;      Gummersbach, Stadt;50497
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374016;      Hückeswagen, Stadt;15058
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374020;      Lindlar;21513
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374024;      Marienheide;13596
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374028;      Morsbach;10276
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374032;      Nümbrecht;16912
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374036;      Radevormwald, Stadt;22428
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374040;      Reichshof;18694
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374044;      Waldbröl, Stadt;19415
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374048;      Wiehl, Stadt;25152
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05374052;      Wipperfürth, Stadt;21202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378;    Rheinisch-Bergischer Kreis;283344
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378004;      Bergisch Gladbach, Stadt;111627
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378008;      Burscheid, Stadt;18195
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378012;      Kürten;19855
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378016;      Leichlingen (Rhld.), Stadt;28166
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378020;      Odenthal;15068
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378024;      Overath, Stadt;27062
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378028;      Rösrath, Stadt;28666
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05378032;      Wermelskirchen, Stadt;34705
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382;    Rhein-Sieg-Kreis;599056
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382004;      Alfter;23527
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382008;      Bad Honnef, Stadt;25708
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382012;      Bornheim, Stadt;48173
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382016;      Eitorf;18671
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382020;      Hennef (Sieg), Stadt;47293
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382024;      Königswinter, Stadt;41050
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382028;      Lohmar, Stadt;30451
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382032;      Meckenheim, Stadt;24661
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382036;      Much;14319
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382040;      Neunkirchen-Seelscheid;19758
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382044;      Niederkassel, Stadt;38057
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382048;      Rheinbach, Stadt;27124
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382052;      Ruppichteroth;10449
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382056;      Sankt Augustin, Stadt;55873
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382060;      Siegburg, Stadt;41326
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382064;      Swisttal;18558
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382068;      Troisdorf, Stadt;74870
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382072;      Wachtberg;20251
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05382076;      Windeck;18937
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;055;  Münster, Regierungsbezirk;2621153
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05512;    Bottrop, krfr. Stadt;117364
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05513;    Gelsenkirchen, krfr. Stadt;260305
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05515;    Münster, krfr. Stadt;313559
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554;    Borken, Kreis;369718
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554004;      Ahaus, Stadt;39185
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554008;      Bocholt, Stadt;71036
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554012;      Borken, Stadt;42509
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554016;      Gescher, Stadt;17253
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554020;      Gronau (Westf.), Stadt;47671
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554024;      Heek;8563
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554028;      Heiden;8182
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554032;      Isselburg, Stadt;10713
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554036;      Legden;7295
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554040;      Raesfeld;11350
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554044;      Reken;14670
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554048;      Rhede, Stadt;19165
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554052;      Schöppingen;7066
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554056;      Stadtlohn, Stadt;20367
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554060;      Südlohn;9143
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554064;      Velen, Stadt;12989
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05554068;      Vreden, Stadt;22561
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558;    Coesfeld, Kreis;219360
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558004;      Ascheberg;15283
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558008;      Billerbeck, Stadt;11544
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558012;      Coesfeld, Stadt;36302
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558016;      Dülmen, Stadt;46507
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558020;      Havixbeck;11732
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558024;      Lüdinghausen, Stadt;24550
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558028;      Nordkirchen;9941
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558032;      Nottuln;19590
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558036;      Olfen, Stadt;12674
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558040;      Rosendahl;10716
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05558044;      Senden;20521
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562;    Recklinghausen, Kreis;616824
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562004;      Castrop-Rauxel, Stadt;73989
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562008;      Datteln, Stadt;34563
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562012;      Dorsten, Stadt;75252
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562014;      Gladbeck, Stadt;75689
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562016;      Haltern am See, Stadt;37977
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562020;      Herten, Stadt;61669
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562024;      Marl, Stadt;83695
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562028;      Oer-Erkenschwick, Stadt;31378
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562032;      Recklinghausen, Stadt;113360
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05562036;      Waltrop, Stadt;29252
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566;    Steinfurt, Kreis;446565
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566004;      Altenberge;10282
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566008;      Emsdetten, Stadt;36151
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566012;      Greven, Stadt;37502
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566016;      Hörstel, Stadt;20093
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566020;      Hopsten;7600
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566024;      Horstmar, Stadt;6420
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566028;      Ibbenbüren, Stadt;52037
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566032;      Ladbergen;6591
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566036;      Laer;6768
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566040;      Lengerich, Stadt;22626
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566044;      Lienen;8535
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566048;      Lotte;14121
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566052;      Metelen;6375
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566056;      Mettingen;11856
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566060;      Neuenkirchen;13856
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566064;      Nordwalde;9439
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566068;      Ochtrup, Stadt;19608
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566072;      Recke;11331
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566076;      Rheine, Stadt;76018
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566080;      Saerbeck;7128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566084;      Steinfurt, Stadt;33915
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566088;      Tecklenburg, Stadt;9018
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566092;      Westerkappeln;11155
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05566096;      Wettringen;8140
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570;    Warendorf, Kreis;277458
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570004;      Ahlen, Stadt;52530
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570008;      Beckum, Stadt;36689
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570012;      Beelen;6245
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570016;      Drensteinfurt, Stadt;15532
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570020;      Ennigerloh, Stadt;19841
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570024;      Everswinkel;9691
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570028;      Oelde, Stadt;29209
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570032;      Ostbevern;10926
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570036;      Sassenberg, Stadt;14279
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570040;      Sendenhorst, Stadt;13202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570044;      Telgte, Stadt;19716
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570048;      Wadersloh;12356
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05570052;      Warendorf, Stadt;37242
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;057;  Detmold, Regierungsbezirk;2054343
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05711;    Bielefeld, krfr. Stadt;332552
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05754;    Gütersloh, Kreis;363049
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05754004;      Borgholzhausen, Stadt;8911
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05754008;      Gütersloh, Stadt;99315
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05754012;      Halle (Westf.), Stadt;21713
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2017;GEMEIN;Gemeinden;05754016;      Harsewinkel, Stadt;25012
